month,region,product_category,customer_segment,marketing_spend,operating_cost,units_sold,average_price,revenue,gross_margin_rate,gross_margin,profit,retention_rate,churn_risk
2024-10-01,South,Implementation Services,Enterprise,6004.89,12279.61,72,924.79,66584.62,0.4697,31277.1,12992.6,0.8172,0.1828
2024-10-01,South,Training Workshops,Small Business,3022.93,10749.48,184,255.65,47039.77,0.4364,20528.5,6756.09,0.7924,0.2076
2024-10-01,South,Training Workshops,Mid-Market,2843.17,8478.68,144,272.13,39186.32,0.4996,19576.2,8254.35,0.7992,0.2008
2024-10-01,South,Training Workshops,Enterprise,2185.91,8780.89,92,339.75,31257.14,0.5381,16818.28,5851.48,0.834,0.166
2024-10-01,South,Support Plans,Small Business,3209.14,8838.15,260,170.36,44292.94,0.4902,21714.42,9667.13,0.7908,0.2092
2024-10-01,South,Support Plans,Mid-Market,3299.67,8636.6,191,195.78,37394.52,0.5234,19572.38,7636.1,0.8237,0.1763
2024-10-01,South,Support Plans,Enterprise,2546.11,8950.66,143,240.84,34440.27,0.5639,19420.41,7923.64,0.8491,0.1509
2024-10-01,West,Analytics Software,Small Business,4786.88,14031.33,158,393.07,62104.81,0.5518,34269.33,15451.11,0.8418,0.1582
2024-10-01,West,Analytics Software,Mid-Market,4952.12,14464.3,154,418.08,64384.63,0.5768,37137.03,17720.61,0.8801,0.1199
2024-10-01,West,Analytics Software,Enterprise,3918.86,14354.32,118,516.25,60917.18,0.6194,37730.14,19456.97,0.8706,0.1294
2024-10-01,West,Implementation Services,Small Business,6190.96,13790.97,100,714.58,71458.39,0.3796,27125.45,7143.52,0.8416,0.1584
2024-10-01,West,Implementation Services,Mid-Market,4242.97,14034.17,79,779.82,61606.02,0.4188,25798.35,7521.2,0.8706,0.1294
2024-10-01,West,Implementation Services,Enterprise,4534.47,12424.37,61,951.58,58046.08,0.4666,27086.94,10128.1,0.8707,0.1293
2024-10-01,West,Training Workshops,Small Business,2651.82,9817.46,151,258.04,38964.74,0.4732,18437.03,5967.75,0.8672,0.1328
2024-10-01,West,Training Workshops,Mid-Market,3409.55,11140.56,134,282.91,37909.42,0.4656,17652.43,3102.32,0.8577,0.1423
2024-10-01,West,Training Workshops,Enterprise,2879.69,10071.49,99,344.09,34064.95,0.5357,18249.31,5298.13,0.8821,0.1179
2024-10-01,West,Support Plans,Small Business,2563.31,9988.96,217,175.95,38180.39,0.4932,18831.09,6278.82,0.866,0.134
2024-10-01,West,Support Plans,Mid-Market,2688.71,8993.02,164,190.09,31174.87,0.5109,15928.26,4246.53,0.8392,0.1608
2024-10-01,West,Support Plans,Enterprise,2039.57,9818.13,122,238.21,29061.81,0.5773,16777.44,4919.74,0.8709,0.1291
2024-11-01,Northeast,Analytics Software,Small Business,5566.08,13235.94,170,380.0,64599.82,0.5473,35354.15,16552.13,0.8772,0.1228
2024-11-01,Northeast,Analytics Software,Mid-Market,4516.44,12846.75,157,426.42,66947.86,0.5569,37279.93,19916.74,0.8631,0.1369
2024-11-01,Northeast,Analytics Software,Enterprise,5653.68,14289.83,125,520.65,65081.65,0.6138,39947.07,20003.55,0.8965,0.1035
2024-11-01,Northeast,Implementation Services,Small Business,5751.18,14884.49,100,720.3,72029.55,0.3792,27313.35,6677.67,0.901,0.099
2024-11-01,Northeast,Implementation Services,Mid-Market,4709.59,15018.47,95,756.53,71870.8,0.4279,30751.47,11023.4,0.8957,0.1043
2024-11-01,Northeast,Implementation Services,Enterprise,5009.76,12400.38,62,906.65,56212.23,0.4817,27078.78,9668.64,0.9205,0.0795
2024-11-01,Northeast,Training Workshops,Small Business,4142.69,10810.7,177,266.67,47200.56,0.4476,21126.52,6173.13,0.8466,0.1534
2024-11-01,Northeast,Training Workshops,Mid-Market,2918.58,10956.2,142,278.05,39483.67,0.4842,19118.64,5243.86,0.8615,0.1385
2024-11-01,Northeast,Training Workshops,Enterprise,2746.84,9315.91,91,334.8,30466.98,0.5138,15652.65,3589.9,0.8803,0.1197
2024-11-01,Northeast,Support Plans,Small Business,3616.4,10193.83,230,175.56,40377.89,0.4937,19935.99,6125.75,0.8677,0.1323
2024-11-01,Northeast,Support Plans,Mid-Market,3465.1,10111.44,197,197.11,38831.08,0.539,20928.85,7352.31,0.8951,0.1049
2024-11-01,Northeast,Support Plans,Enterprise,2646.98,10418.78,147,225.19,33102.63,0.5933,19641.12,6575.36,0.9089,0.0911
2024-11-01,Midwest,Analytics Software,Small Business,5184.37,12407.55,189,393.49,74369.53,0.5744,42720.84,25128.92,0.8196,0.1804
2024-11-01,Midwest,Analytics Software,Mid-Market,4387.19,12232.79,158,418.07,66054.73,0.5956,39343.03,22723.04,0.865,0.135
2024-11-01,Midwest,Analytics Software,Enterprise,4643.65,9592.09,97,529.66,51377.05,0.6246,32092.61,17856.87,0.8288,0.1712
2024-11-01,Midwest,Implementation Services,Small Business,6731.87,13345.68,111,689.75,76562.07,0.3855,29516.16,9438.61,0.8422,0.1578
2024-11-01,Midwest,Implementation Services,Mid-Market,4676.64,12915.36,94,777.99,73131.12,0.4153,30372.41,12780.42,0.8626,0.1374
2024-11-01,Midwest,Implementation Services,Enterprise,5553.84,11751.33,69,929.96,64167.22,0.4656,29879.34,12574.18,0.8839,0.1161
2024-11-01,Midwest,Training Workshops,Small Business,3044.33,8632.19,149,264.74,39445.9,0.4699,18536.58,6860.06,0.8401,0.1599
2024-11-01,Midwest,Training Workshops,Mid-Market,2243.63,7621.11,123,286.06,35185.45,0.4777,16806.79,6942.05,0.8499,0.1501
2024-11-01,Midwest,Training Workshops,Enterprise,2183.69,8216.8,84,350.27,29422.42,0.5118,15058.53,4658.04,0.8445,0.1555
2024-11-01,Midwest,Support Plans,Small Business,2643.6,8611.97,171,171.49,29324.3,0.5008,14686.14,3430.57,0.8514,0.1486
2024-11-01,Midwest,Support Plans,Mid-Market,2490.84,8419.24,179,193.42,34622.27,0.5346,18510.18,7600.1,0.8565,0.1435
2024-11-01,Midwest,Support Plans,Enterprise,2196.5,7000.27,109,236.0,25724.09,0.5863,15083.02,5886.25,0.8515,0.1485
2024-11-01,South,Analytics Software,Small Business,6400.26,12134.1,183,398.51,72927.81,0.5822,42461.33,23926.97,0.8344,0.1656
2024-11-01,South,Analytics Software,Mid-Market,7161.56,14449.15,190,426.42,81020.74,0.5863,47505.0,25894.3,0.7889,0.2111
2024-11-01,South,Analytics Software,Enterprise,4867.91,11395.98,129,503.08,64897.44,0.6251,40564.26,24300.37,0.7987,0.2013
2024-11-01,South,Implementation Services,Small Business,7106.88,13822.83,118,724.59,85501.13,0.3809,32564.61,11634.89,0.8324,0.1676
2024-11-01,South,Implementation Services,Mid-Market,6478.78,12585.21,101,773.04,78076.64,0.4009,31302.93,12238.93,0.8353,0.1647
2024-11-01,South,Implementation Services,Enterprise,4894.85,13450.02,80,918.07,73445.91,0.4697,34498.16,16153.29,0.8345,0.1655
2024-11-01,South,Training Workshops,Small Business,3600.45,10008.62,189,254.97,48190.17,0.4689,22594.42,8985.35,0.7782,0.2218
2024-11-01,South,Training Workshops,Mid-Market,3131.45,8643.77,128,276.73,35421.6,0.4859,17210.79,5435.56,0.8229,0.1771
2024-11-01,South,Training Workshops,Enterprise,2317.52,8962.29,97,331.6,32165.08,0.5117,16457.59,5177.78,0.8406,0.1594
2024-11-01,South,Support Plans,Small Business,3151.71,9051.75,252,178.22,44912.61,0.5118,22986.51,10783.05,0.7721,0.2279
2024-11-01,South,Support Plans,Mid-Market,3186.18,9745.5,187,187.42,35048.17,0.5404,18940.43,6008.75,0.8427,0.1573
2024-11-01,South,Support Plans,Enterprise,2425.55,9061.01,146,236.99,34600.1,0.5473,18935.79,7449.23,0.8137,0.1863
2024-11-01,West,Analytics Software,Small Business,5358.58,14369.5,177,384.84,68116.7,0.5834,39739.48,20011.4,0.8362,0.1638
2024-11-01,West,Analytics Software,Mid-Market,4407.27,13603.91,152,434.75,66082.25,0.5989,39576.32,21565.14,0.8621,0.1379
2024-11-01,West,Analytics Software,Enterprise,3270.39,12717.81,98,501.22,49119.45,0.6072,29825.73,13837.53,0.9009,0.0991
2024-11-01,West,Implementation Services,Small Business,7602.06,16634.71,120,723.56,86826.93,0.3891,33788.38,9551.6,0.8713,0.1287
2024-11-01,West,Implementation Services,Mid-Market,4657.17,14811.29,86,753.85,64831.28,0.4396,28502.01,9033.55,0.8785,0.1215
2024-11-01,West,Implementation Services,Enterprise,4889.28,12041.16,60,954.75,57284.96,0.4779,27374.82,10444.38,0.8529,0.1471
2024-11-01,West,Training Workshops,Small Business,2840.65,10107.02,137,250.52,34321.06,0.448,15376.22,2428.55,0.8877,0.1123
2024-11-01,West,Training Workshops,Mid-Market,3159.67,10653.18,140,272.4,38135.93,0.4728,18031.66,4218.81,0.8595,0.1405
2024-11-01,West,Training Workshops,Enterprise,2264.15,10992.01,98,352.08,34503.92,0.5112,17637.81,4381.65,0.8551,0.1449
2024-11-01,West,Support Plans,Small Business,2983.6,10359.02,193,175.78,33925.72,0.4886,16577.45,3234.83,0.8588,0.1412
2024-11-01,West,Support Plans,Mid-Market,2899.27,9918.44,203,191.3,38833.09,0.5235,20330.65,7512.94,0.8788,0.1212
2024-11-01,West,Support Plans,Enterprise,2650.91,10357.52,135,239.24,32298.0,0.5463,17644.34,4635.9,0.8701,0.1299
2024-12-01,Northeast,Analytics Software,Small Business,5095.14,13728.67,189,400.54,75701.42,0.5768,43668.28,24844.47,0.8961,0.1039
2024-12-01,Northeast,Analytics Software,Mid-Market,5394.71,12675.4,161,420.75,67740.63,0.6028,40831.35,22761.24,0.9129,0.0871
2024-12-01,Northeast,Analytics Software,Enterprise,5143.54,13437.4,116,531.13,61611.63,0.6212,38275.96,19695.03,0.9295,0.0705
2024-12-01,Northeast,Implementation Services,Small Business,6415.77,14607.97,115,688.57,79185.45,0.3774,29887.29,8863.55,0.8419,0.1581
2024-12-01,Northeast,Implementation Services,Mid-Market,4733.04,12574.66,81,787.84,63815.13,0.4141,26423.9,9116.2,0.9126,0.0874
2024-12-01,Northeast,Implementation Services,Enterprise,4586.67,14239.48,75,905.17,67887.95,0.4876,33103.34,14277.19,0.8824,0.1176
2024-12-01,Northeast,Training Workshops,Small Business,3233.08,10624.06,161,261.67,42128.24,0.441,18579.82,4722.69,0.8944,0.1056
2024-12-01,Northeast,Training Workshops,Mid-Market,2745.61,10460.09,118,285.03,33632.98,0.4616,15523.78,2318.08,0.8809,0.1191
2024-12-01,Northeast,Training Workshops,Enterprise,2471.24,9386.02,89,352.52,31374.64,0.5288,16591.6,4734.33,0.9155,0.0845
2024-12-01,Northeast,Support Plans,Small Business,3131.1,9801.62,236,177.07,41787.88,0.4967,20756.26,7823.54,0.8619,0.1381
2024-12-01,Northeast,Support Plans,Mid-Market,2244.93,9752.97,178,187.28,33336.24,0.5293,17645.27,5647.37,0.8891,0.1109
2024-12-01,Northeast,Support Plans,Enterprise,2638.19,9321.44,130,229.56,29843.18,0.5669,16917.14,4957.51,0.8729,0.1271
2024-12-01,Midwest,Analytics Software,Small Business,4432.83,10223.84,143,399.23,57089.85,0.5771,32945.23,18288.56,0.8013,0.1987
2024-12-01,Midwest,Analytics Software,Mid-Market,3581.67,8926.47,117,408.73,47820.92,0.5604,26797.96,14289.82,0.8513,0.1487
2024-12-01,Midwest,Analytics Software,Enterprise,3238.32,9916.19,98,506.12,49599.39,0.6177,30639.68,17485.17,0.8305,0.1695
2024-12-01,Midwest,Implementation Services,Small Business,5185.76,11053.85,102,687.01,70075.22,0.3841,26916.62,10677.01,0.8594,0.1406
2024-12-01,Midwest,Implementation Services,Mid-Market,4775.32,11007.2,76,768.44,58401.4,0.4177,24397.18,8614.66,0.8236,0.1764
2024-12-01,Midwest,Implementation Services,Enterprise,4366.94,11799.08,67,955.94,64047.83,0.4544,29100.75,12934.73,0.8648,0.1352
2024-12-01,Midwest,Training Workshops,Small Business,2306.07,7878.17,145,251.79,36509.46,0.4617,16857.1,6672.86,0.81,0.19
2024-12-01,Midwest,Training Workshops,Mid-Market,2773.06,8296.79,108,285.16,30797.22,0.4984,15350.53,4280.69,0.8391,0.1609
2024-12-01,Midwest,Training Workshops,Enterprise,2351.69,8273.51,81,354.64,28725.87,0.523,15024.68,4399.49,0.8501,0.1499
2024-12-01,Midwest,Support Plans,Small Business,2002.68,7075.04,177,171.09,30282.33,0.4757,14405.12,5327.39,0.8659,0.1341
2024-12-01,Midwest,Support Plans,Mid-Market,2627.83,8116.07,173,187.08,32365.32,0.5274,17070.48,6326.58,0.8488,0.1512
2024-12-01,Midwest,Support Plans,Enterprise,2112.82,7752.34,122,227.94,27809.14,0.56,15574.4,5709.23,0.824,0.176
2024-12-01,South,Analytics Software,Small Business,5967.38,11961.32,175,378.93,66312.88,0.5701,37806.95,19878.26,0.8282,0.1718
2024-12-01,South,Analytics Software,Mid-Market,5924.39,11351.83,166,413.32,68611.01,0.5835,40032.57,22756.35,0.7756,0.2244
2024-12-01,South,Analytics Software,Enterprise,5486.37,12182.27,121,522.61,63235.23,0.64,40470.55,22801.91,0.8342,0.1658
2024-12-01,South,Implementation Services,Small Business,6365.95,13892.02,120,692.46,83094.68,0.3994,33185.92,12927.95,0.8108,0.1892
2024-12-01,South,Implementation Services,Mid-Market,6738.56,13574.31,104,780.65,81187.38,0.4194,34049.59,13736.72,0.8045,0.1955
2024-12-01,South,Implementation Services,Enterprise,4520.74,11382.59,67,903.51,60534.91,0.4896,29640.55,13737.21,0.8271,0.1729
2024-12-01,South,Training Workshops,Small Business,2915.03,9531.33,179,256.12,45846.35,0.4699,21542.09,9095.72,0.7815,0.2185
2024-12-01,South,Training Workshops,Mid-Market,3077.74,8519.62,126,276.15,34794.8,0.466,16213.86,4616.5,0.8171,0.1829
2024-12-01,South,Training Workshops,Enterprise,2570.46,9395.08,104,347.06,36094.36,0.5116,18464.36,6498.81,0.8597,0.1403
2024-12-01,South,Support Plans,Small Business,3790.85,10413.87,250,177.79,44448.04,0.5117,22745.36,8540.64,0.8271,0.1729
2024-12-01,South,Support Plans,Mid-Market,3025.92,8326.55,197,188.06,37047.17,0.5325,19726.23,8373.76,0.789,0.211
2024-12-01,South,Support Plans,Enterprise,2900.43,8160.27,141,226.48,31934.14,0.5658,18068.31,7007.61,0.8072,0.1928
2024-12-01,West,Analytics Software,Small Business,4164.15,12223.74,152,375.3,57045.36,0.579,33031.85,16643.95,0.876,0.124
2024-12-01,West,Analytics Software,Mid-Market,5026.42,14308.53,164,408.34,66967.75,0.5582,37380.28,18045.32,0.8334,0.1666
2024-12-01,West,Analytics Software,Enterprise,3582.32,11066.54,97,506.28,49108.73,0.622,30546.43,15897.56,0.9039,0.0961
2024-12-01,West,Implementation Services,Small Business,5308.84,14599.9,100,685.62,68562.33,0.4095,28076.74,8168.0,0.8674,0.1326
2024-12-01,West,Implementation Services,Mid-Market,6583.18,14363.25,100,760.49,76049.24,0.4179,31777.69,10831.26,0.8324,0.1676
2024-12-01,West,Implementation Services,Enterprise,5396.88,12656.62,66,950.15,62709.84,0.4924,30876.39,12822.9,0.8499,0.1501
2024-12-01,West,Training Workshops,Small Business,2649.05,10404.53,148,265.58,39305.18,0.4805,18888.07,5834.49,0.8489,0.1511
2024-12-01,West,Training Workshops,Mid-Market,2760.39,9869.03,119,285.96,34029.0,0.46,15652.14,3022.73,0.8346,0.1654
2024-12-01,West,Training Workshops,Enterprise,2716.39,9467.6,94,341.85,32134.08,0.5258,16895.7,4711.71,0.8991,0.1009
2024-12-01,West,Support Plans,Small Business,2529.17,10758.32,196,175.74,34444.15,0.4793,16507.76,3220.27,0.8432,0.1568
2024-12-01,West,Support Plans,Mid-Market,2508.84,9598.31,180,186.32,33536.96,0.5327,17864.31,5757.16,0.8811,0.1189
2024-12-01,West,Support Plans,Enterprise,2413.03,10053.97,120,231.49,27778.49,0.5679,15776.45,3309.45,0.8678,0.1322
2025-01-01,Northeast,Analytics Software,Small Business,5218.19,13784.2,161,378.75,60978.07,0.5355,32653.6,13651.21,0.8439,0.1561
2025-01-01,Northeast,Analytics Software,Mid-Market,4150.67,13772.9,147,436.27,64131.57,0.5632,36119.94,18196.37,0.8912,0.1088
2025-01-01,Northeast,Analytics Software,Enterprise,4997.61,13432.7,117,529.4,61939.71,0.6079,37652.56,19222.25,0.9087,0.0913
2025-01-01,Northeast,Implementation Services,Small Business,6537.27,15122.69,115,692.7,79660.26,0.3951,31473.78,9813.82,0.8593,0.1407
2025-01-01,Northeast,Implementation Services,Mid-Market,5675.79,15124.13,102,785.57,80128.25,0.3954,31682.32,10882.4,0.9094,0.0906
2025-01-01,Northeast,Implementation Services,Enterprise,5229.88,14138.42,72,928.34,66840.73,0.4553,30429.69,11061.39,0.9081,0.0919
2025-01-01,Northeast,Training Workshops,Small Business,3181.64,10230.84,161,265.88,42806.45,0.4741,20293.6,6881.12,0.8591,0.1409
2025-01-01,Northeast,Training Workshops,Mid-Market,2538.35,8672.19,109,278.16,30319.01,0.4913,14894.36,3683.82,0.9144,0.0856
2025-01-01,Northeast,Training Workshops,Enterprise,2200.16,9711.39,85,333.57,28353.58,0.5326,15100.81,3189.26,0.8737,0.1263
2025-01-01,Northeast,Support Plans,Small Business,2351.46,10352.92,188,179.3,33709.0,0.5046,17010.41,4306.04,0.8889,0.1111
2025-01-01,Northeast,Support Plans,Mid-Market,2851.49,10638.81,209,185.77,38825.7,0.498,19335.09,5844.79,0.8698,0.1302
2025-01-01,Northeast,Support Plans,Enterprise,1897.8,9472.29,113,235.41,26601.16,0.5512,14663.56,3293.46,0.8942,0.1058
2025-01-01,Midwest,Analytics Software,Small Business,5815.48,13032.49,186,396.59,73766.13,0.5845,43112.62,24264.65,0.8419,0.1581
2025-01-01,Midwest,Analytics Software,Mid-Market,4131.17,11310.91,137,424.91,58212.55,0.5725,33327.67,17885.59,0.855,0.145
2025-01-01,Midwest,Analytics Software,Enterprise,3728.19,9923.47,102,522.65,53310.33,0.631,33637.93,19986.27,0.8633,0.1367
2025-01-01,Midwest,Implementation Services,Small Business,6290.24,13102.35,109,695.91,75853.74,0.3799,28816.79,9424.2,0.8037,0.1963
2025-01-01,Midwest,Implementation Services,Mid-Market,4263.95,10312.73,72,784.47,56481.75,0.4188,23655.27,9078.59,0.8418,0.1582
2025-01-01,Midwest,Implementation Services,Enterprise,4006.01,10613.84,61,933.07,56917.0,0.4647,26451.56,11831.71,0.8521,0.1479
2025-01-01,Midwest,Training Workshops,Small Business,3128.65,9114.35,130,266.66,34665.86,0.4595,15928.17,3685.17,0.8081,0.1919
2025-01-01,Midwest,Training Workshops,Mid-Market,2314.92,8547.68,98,285.54,27982.78,0.4615,12913.19,2050.59,0.8133,0.1867
2025-01-01,Midwest,Training Workshops,Enterprise,2206.54,7240.01,72,342.67,24672.3,0.5423,13380.4,3933.85,0.8891,0.1109
2025-01-01,Midwest,Support Plans,Small Business,2703.15,7503.54,196,174.56,34212.95,0.481,16457.91,6251.23,0.8087,0.1913
2025-01-01,Midwest,Support Plans,Mid-Market,2299.48,8600.05,152,197.48,30017.05,0.5102,15313.59,4414.05,0.8149,0.1851
2025-01-01,Midwest,Support Plans,Enterprise,2320.33,7099.34,117,225.64,26399.34,0.5897,15568.03,6148.35,0.8798,0.1202
2025-01-01,South,Analytics Software,Small Business,6508.25,12677.64,197,378.12,74488.99,0.5524,41150.14,21964.25,0.8081,0.1919
2025-01-01,South,Analytics Software,Mid-Market,5561.96,13121.37,168,433.87,72889.9,0.5941,43301.52,24618.19,0.8174,0.1826
2025-01-01,South,Analytics Software,Enterprise,4945.76,11826.67,127,515.13,65421.87,0.628,41088.0,24315.56,0.8531,0.1469
2025-01-01,South,Implementation Services,Small Business,6090.14,13043.09,114,717.37,81780.18,0.4082,33384.72,14251.5,0.7957,0.2043
2025-01-01,South,Implementation Services,Mid-Market,6655.43,13650.03,101,788.17,79605.15,0.4395,34986.64,14681.17,0.8356,0.1644
2025-01-01,South,Implementation Services,Enterprise,5893.77,12630.49,76,936.51,71174.67,0.4848,34506.04,15981.78,0.8012,0.1988
2025-01-01,South,Training Workshops,Small Business,3268.56,8602.26,163,253.34,41294.72,0.4659,19240.66,7369.85,0.8079,0.1921
2025-01-01,South,Training Workshops,Mid-Market,2255.98,9632.77,121,280.93,33992.09,0.4998,16990.72,5101.97,0.7876,0.2124
2025-01-01,South,Training Workshops,Enterprise,2376.25,9003.63,82,350.16,28713.52,0.5173,14852.48,3472.59,0.8236,0.1764
2025-01-01,South,Support Plans,Small Business,2865.93,10553.56,252,176.98,44599.33,0.4951,22080.68,8661.18,0.7696,0.2304
2025-01-01,South,Support Plans,Mid-Market,2578.99,8464.63,189,189.82,35875.73,0.538,19300.51,8256.89,0.783,0.217
2025-01-01,South,Support Plans,Enterprise,1947.8,7311.88,122,227.57,27764.09,0.5522,15331.38,6071.7,0.814,0.186
2025-01-01,West,Analytics Software,Small Business,4732.71,12970.84,173,379.38,65633.48,0.5657,37130.42,19426.87,0.8221,0.1779
2025-01-01,West,Analytics Software,Mid-Market,4326.17,13007.44,144,416.81,60020.53,0.5756,34550.28,17216.68,0.8829,0.1171
2025-01-01,West,Analytics Software,Enterprise,3804.31,11817.92,95,504.29,47907.87,0.64,30661.04,15038.81,0.8952,0.1048
2025-01-01,West,Implementation Services,Small Business,5458.26,14456.41,105,683.86,71804.94,0.378,27144.54,7229.87,0.8519,0.1481
2025-01-01,West,Implementation Services,Mid-Market,4653.14,14882.77,88,749.63,65967.88,0.4393,28980.2,9444.29,0.8723,0.1277
2025-01-01,West,Implementation Services,Enterprise,4014.45,12611.58,60,935.39,56123.2,0.4843,27178.26,10552.24,0.8484,0.1516
2025-01-01,West,Training Workshops,Small Business,2812.11,11670.89,151,253.54,38284.65,0.4834,18506.63,4023.63,0.8727,0.1273
2025-01-01,West,Training Workshops,Mid-Market,2583.29,9215.86,122,279.91,34148.48,0.5006,17093.86,5294.71,0.8575,0.1425
2025-01-01,West,Training Workshops,Enterprise,2025.03,10844.15,95,338.27,32135.51,0.5536,17790.35,4921.17,0.8763,0.1237
2025-01-01,West,Support Plans,Small Business,2816.2,11009.18,215,179.83,38663.01,0.494,19099.83,5274.44,0.859,0.141
2025-01-01,West,Support Plans,Mid-Market,2534.18,9582.88,174,184.9,32173.46,0.532,17114.97,4997.91,0.8527,0.1473
2025-01-01,West,Support Plans,Enterprise,1785.45,9026.55,111,227.11,25209.43,0.5728,14440.56,3628.56,0.8852,0.1148
2025-02-01,Northeast,Analytics Software,Small Business,6234.75,15244.14,224,383.42,85885.52,0.5691,48877.88,27398.99,0.8907,0.1093
